"NOMBRE_CAMPO","NEMONICO","TIPO","LONGITUD","RANGO_CLAVES"
"Percepción sobre el respeto a derechos. Personas con discapacidad","PO2_2_05","Alfanumérico",1,"9
"
"Percepción sobre el respeto a derechos. Personas indígenas","PO2_2_06","Alfanumérico",1,"1
"
"Percepción sobre el respeto a derechos. Personas indígenas","PO2_2_06","Alfanumérico",1,"2
"
"Percepción sobre el respeto a derechos. Personas indígenas","PO2_2_06","Alfanumérico",1,"3
"
"Percepción sobre el respeto a derechos. Personas indígenas","PO2_2_06","Alfanumérico",1,"4
"
"Percepción sobre el respeto a derechos. Personas indígenas","PO2_2_06","Alfanumérico",1,"9
"
"Percepción sobre el respeto a derechos. Personas con religión distinta a la católica","PO2_2_07","Alfanumérico",1,"1
"
"Percepción sobre el respeto a derechos. Personas con religión distinta a la católica","PO2_2_07","Alfanumérico",1,"2
"
"Percepción sobre el respeto a derechos. Personas con religión distinta a la católica","PO2_2_07","Alfanumérico",1,"3
"
"Percepción sobre el respeto a derechos. Personas con religión distinta a la católica","PO2_2_07","Alfanumérico",1,"4
"
"Percepción sobre el respeto a derechos. Personas con religión distinta a la católica","PO2_2_07","Alfanumérico",1,"9
"
"Percepción sobre el respeto a derechos. Personas afrodescendientes","PO2_2_08","Alfanumérico",1,"1
"
"Percepción sobre el respeto a derechos. Personas afrodescendientes","PO2_2_08","Alfanumérico",1,"2
"
"Percepción sobre el respeto a derechos. Personas afrodescendientes","PO2_2_08","Alfanumérico",1,"3
"
"Percepción sobre el respeto a derechos. Personas afrodescendientes","PO2_2_08","Alfanumérico",1,"4
"
"Percepción sobre el respeto a derechos. Personas afrodescendientes","PO2_2_08","Alfanumérico",1,"9
"
"Percepción sobre el respeto a derechos. Personas gays (homosexuales) o lesbianas","PO2_2_09","Alfanumérico",1,"1
"
"Percepción sobre el respeto a derechos. Personas gays (homosexuales) o lesbianas","PO2_2_09","Alfanumérico",1,"2
"
"Percepción sobre el respeto a derechos. Personas gays (homosexuales) o lesbianas","PO2_2_09","Alfanumérico",1,"3
"
"Percepción sobre el respeto a derechos. Personas gays (homosexuales) o lesbianas","PO2_2_09","Alfanumérico",1,"4
"
"Percepción sobre el respeto a derechos. Personas gays (homosexuales) o lesbianas","PO2_2_09","Alfanumérico",1,"9
"
"Percepción sobre el respeto a derechos. Personas extranjeras","PO2_2_10","Alfanumérico",1,"1
"
"Percepción sobre el respeto a derechos. Personas extranjeras","PO2_2_10","Alfanumérico",1,"2
"
"Percepción sobre el respeto a derechos. Personas extranjeras","PO2_2_10","Alfanumérico",1,"3
"
"Percepción sobre el respeto a derechos. Personas extranjeras","PO2_2_10","Alfanumérico",1,"4
"
"Percepción sobre el respeto a derechos. Personas extranjeras","PO2_2_10","Alfanumérico",1,"9
"
"Percepción sobre el respeto a derechos. Trabajadoras del hogar remuneradas","PO2_2_11","Alfanumérico",1,"1
"
"Percepción sobre el respeto a derechos. Trabajadoras del hogar remuneradas","PO2_2_11","Alfanumérico",1,"2
"
"Percepción sobre el respeto a derechos. Trabajadoras del hogar remuneradas","PO2_2_11","Alfanumérico",1,"3
"
"Percepción sobre el respeto a derechos. Trabajadoras del hogar remuneradas","PO2_2_11","Alfanumérico",1,"4
"
"Percepción sobre el respeto a derechos. Trabajadoras del hogar remuneradas","PO2_2_11","Alfanumérico",1,"9
"
"Percepción sobre el respeto a derechos. Personas trans (transgénero, transexual o trasvesti)","PO2_2_12","Alfanumérico",1,"1
"
"Percepción sobre el respeto a derechos. Personas trans (transgénero, transexual o trasvesti)","PO2_2_12","Alfanumérico",1,"2
"
"Percepción sobre el respeto a derechos. Personas trans (transgénero, transexual o trasvesti)","PO2_2_12","Alfanumérico",1,"3
"
"Percepción sobre el respeto a derechos. Personas trans (transgénero, transexual o trasvesti)","PO2_2_12","Alfanumérico",1,"4
"
"Percepción sobre el respeto a derechos. Personas trans (transgénero, transexual o trasvesti)","PO2_2_12","Alfanumérico",1,"9
"
"Inclusión en decisiones de Gobierno. Personas adultas mayores","PO2_3_1","Alfanumérico",1,"1
"
"Inclusión en decisiones de Gobierno. Personas adultas mayores","PO2_3_1","Alfanumérico",1,"2
"
"Inclusión en decisiones de Gobierno. Personas adultas mayores","PO2_3_1","Alfanumérico",1,"3
"
"Inclusión en decisiones de Gobierno. Personas adultas mayores","PO2_3_1","Alfanumérico",1,"4
"
"Inclusión en decisiones de Gobierno. Personas adultas mayores","PO2_3_1","Alfanumérico",1,"9
"
"Inclusión en decisiones de Gobierno. Mujeres","PO2_3_2","Alfanumérico",1,"1
"
"Inclusión en decisiones de Gobierno. Mujeres","PO2_3_2","Alfanumérico",1,"2
"
"Inclusión en decisiones de Gobierno. Mujeres","PO2_3_2","Alfanumérico",1,"3
"
"Inclusión en decisiones de Gobierno. Mujeres","PO2_3_2","Alfanumérico",1,"4
"
"Inclusión en decisiones de Gobierno. Mujeres","PO2_3_2","Alfanumérico",1,"9
"
"Inclusión en decisiones de Gobierno. 3 Niñas y niños","PO2_3_3","Alfanumérico",1,"1
"
"Inclusión en decisiones de Gobierno. 3 Niñas y niños","PO2_3_3","Alfanumérico",1,"2
"
"Inclusión en decisiones de Gobierno. 3 Niñas y niños","PO2_3_3","Alfanumérico",1,"3
"
"Inclusión en decisiones de Gobierno. 3 Niñas y niños","PO2_3_3","Alfanumérico",1,"4
"
"Inclusión en decisiones de Gobierno. 3 Niñas y niños","PO2_3_3","Alfanumérico",1,"9
"
"Inclusión en decisiones de Gobierno. Adolescentes y jóvenes","PO2_3_4","Alfanumérico",1,"1
"
"Inclusión en decisiones de Gobierno. Adolescentes y jóvenes","PO2_3_4","Alfanumérico",1,"2
"
"Inclusión en decisiones de Gobierno. Adolescentes y jóvenes","PO2_3_4","Alfanumérico",1,"3
"
"Inclusión en decisiones de Gobierno. Adolescentes y jóvenes","PO2_3_4","Alfanumérico",1,"4
"
"Inclusión en decisiones de Gobierno. Adolescentes y jóvenes","PO2_3_4","Alfanumérico",1,"9
"
"Inclusión en decisiones de Gobierno.Personas con discapacidad","PO2_3_5","Alfanumérico",1,"1
"
"Inclusión en decisiones de Gobierno.Personas con discapacidad","PO2_3_5","Alfanumérico",1,"2
"
"Inclusión en decisiones de Gobierno.Personas con discapacidad","PO2_3_5","Alfanumérico",1,"3
"
"Inclusión en decisiones de Gobierno.Personas con discapacidad","PO2_3_5","Alfanumérico",1,"4
"
"Inclusión en decisiones de Gobierno.Personas con discapacidad","PO2_3_5","Alfanumérico",1,"9
"
"Inclusión en decisiones de Gobierno. Personas indígenas","PO2_3_6","Alfanumérico",1,"1
"
"Inclusión en decisiones de Gobierno. Personas indígenas","PO2_3_6","Alfanumérico",1,"2
"
"Inclusión en decisiones de Gobierno. Personas indígenas","PO2_3_6","Alfanumérico",1,"3
"
"Inclusión en decisiones de Gobierno. Personas indígenas","PO2_3_6","Alfanumérico",1,"4
"
"Inclusión en decisiones de Gobierno. Personas indígenas","PO2_3_6","Alfanumérico",1,"9
"
"Inclusión en decisiones de Gobierno. Personas afrodescendientes","PO2_3_7","Alfanumérico",1,"1
"
"Inclusión en decisiones de Gobierno. Personas afrodescendientes","PO2_3_7","Alfanumérico",1,"2
"
"Inclusión en decisiones de Gobierno. Personas afrodescendientes","PO2_3_7","Alfanumérico",1,"3
"
"Inclusión en decisiones de Gobierno. Personas afrodescendientes","PO2_3_7","Alfanumérico",1,"4
"
"Inclusión en decisiones de Gobierno. Personas afrodescendientes","PO2_3_7","Alfanumérico",1,"9
"
"Inclusión en decisiones de Gobierno. Personas gays (homosexuales) o lesbianadas","PO2_3_8","Alfanumérico",1,"1
"
"Inclusión en decisiones de Gobierno. Personas gays (homosexuales) o lesbianadas","PO2_3_8","Alfanumérico",1,"2
"
"Inclusión en decisiones de Gobierno. Personas gays (homosexuales) o lesbianadas","PO2_3_8","Alfanumérico",1,"3
"
"Inclusión en decisiones de Gobierno. Personas gays (homosexuales) o lesbianadas","PO2_3_8","Alfanumérico",1,"4
"
"Inclusión en decisiones de Gobierno. Personas gays (homosexuales) o lesbianadas","PO2_3_8","Alfanumérico",1,"9
"
"Inclusión en decisiones de Gobierno. Personas trans (transgénero, transexual o trasvesti)","PO2_3_9","Alfanumérico",1,"1
"
"Inclusión en decisiones de Gobierno. Personas trans (transgénero, transexual o trasvesti)","PO2_3_9","Alfanumérico",1,"2
"
"Inclusión en decisiones de Gobierno. Personas trans (transgénero, transexual o trasvesti)","PO2_3_9","Alfanumérico",1,"3
"
"Inclusión en decisiones de Gobierno. Personas trans (transgénero, transexual o trasvesti)","PO2_3_9","Alfanumérico",1,"4
"
"Inclusión en decisiones de Gobierno. Personas trans (transgénero, transexual o trasvesti)","PO2_3_9","Alfanumérico",1,"9
"
"Respeto a derechos de grupos. Personas migrantes y refugiadas","PO2_4_1","Alfanumérico",1,"1
"
"Respeto a derechos de grupos. Personas migrantes y refugiadas","PO2_4_1","Alfanumérico",1,"2
"
"Respeto a derechos de grupos. Personas migrantes y refugiadas","PO2_4_1","Alfanumérico",1,"3
"
"Respeto a derechos de grupos. Personas migrantes y refugiadas","PO2_4_1","Alfanumérico",1,"4
"
"Respeto a derechos de grupos. Personas migrantes y refugiadas","PO2_4_1","Alfanumérico",1,"9
"
"Respeto a derechos de grupos. Personas en situación de calle","PO2_4_2","Alfanumérico",1,"1
"
"Respeto a derechos de grupos. Personas en situación de calle","PO2_4_2","Alfanumérico",1,"2
"
"Respeto a derechos de grupos. Personas en situación de calle","PO2_4_2","Alfanumérico",1,"3
"
"Respeto a derechos de grupos. Personas en situación de calle","PO2_4_2","Alfanumérico",1,"4
"
"Respeto a derechos de grupos. Personas en situación de calle","PO2_4_2","Alfanumérico",1,"9
"
"Respeto a derechos de grupos. Personas jornaleras o agrícolas","PO2_4_3","Alfanumérico",1,"1
"
"Respeto a derechos de grupos. Personas jornaleras o agrícolas","PO2_4_3","Alfanumérico",1,"2
"
"Respeto a derechos de grupos. Personas jornaleras o agrícolas","PO2_4_3","Alfanumérico",1,"3
"
"Respeto a derechos de grupos. Personas jornaleras o agrícolas","PO2_4_3","Alfanumérico",1,"4
"
"Respeto a derechos de grupos. Personas jornaleras o agrícolas","PO2_4_3","Alfanumérico",1,"9
"
"Prejuicios. Algunas mujeres que son violadas es porque provocan a los hombres","PO3_1_01","Alfanumérico",1,"1
"
"Prejuicios. Algunas mujeres que son violadas es porque provocan a los hombres","PO3_1_01","Alfanumérico",1,"2
"
"Prejuicios. Algunas mujeres que son violadas es porque provocan a los hombres","PO3_1_01","Alfanumérico",1,"9
"
"Prejuicios. Las mujeres deben ayudar en los quehaceres del hogar más que los hombres","PO3_1_02","Alfanumérico",1,"1
"
"Prejuicios. Las mujeres deben ayudar en los quehaceres del hogar más que los hombres","PO3_1_02","Alfanumérico",1,"2
"
"Prejuicios. Las mujeres deben ayudar en los quehaceres del hogar más que los hombres","PO3_1_02","Alfanumérico",1,"9
"
"Prejuicios. La mayoría de las y los jóvenes son irresponsables","PO3_1_03","Alfanumérico",1,"1
"
"Prejuicios. La mayoría de las y los jóvenes son irresponsables","PO3_1_03","Alfanumérico",1,"2
"
"Prejuicios. La mayoría de las y los jóvenes son irresponsables","PO3_1_03","Alfanumérico",1,"9
"
"Prejuicios. Las personas indígenas valoran poco el seguir estudiando","PO3_1_04","Alfanumérico",1,"1
"
"Prejuicios. Las personas indígenas valoran poco el seguir estudiando","PO3_1_04","Alfanumérico",1,"2
"
"Prejuicios. Las personas indígenas valoran poco el seguir estudiando","PO3_1_04","Alfanumérico",1,"9
"
"Prejuicios. Las personas con discapacidad son de poca ayuda en el trabajo","PO3_1_05","Alfanumérico",1,"1
"
"Prejuicios. Las personas con discapacidad son de poca ayuda en el trabajo","PO3_1_05","Alfanumérico",1,"2
"
"Prejuicios. Las personas con discapacidad son de poca ayuda en el trabajo","PO3_1_05","Alfanumérico",1,"9
"
"Prejuicios. Los pobres se esfuerzan poco por salir de su pobreza","PO3_1_06","Alfanumérico",1,"1
"
"Prejuicios. Los pobres se esfuerzan poco por salir de su pobreza","PO3_1_06","Alfanumérico",1,"2
"
"Prejuicios. Los pobres se esfuerzan poco por salir de su pobreza","PO3_1_06","Alfanumérico",1,"9
"
"Prejuicios. Cuando hay desempleo, debe negarse el trabajo a personas extranjeras","PO3_1_07","Alfanumérico",1,"1
"
"Prejuicios. Cuando hay desempleo, debe negarse el trabajo a personas extranjeras","PO3_1_07","Alfanumérico",1,"2
"
"Prejuicios. Cuando hay desempleo, debe negarse el trabajo a personas extranjeras","PO3_1_07","Alfanumérico",1,"9
"
"Prejuicios. Convivir con personas que viven con SIDA o VIH siempre es un riesgo","PO3_1_08","Alfanumérico",1,"1
"
"Prejuicios. Convivir con personas que viven con SIDA o VIH siempre es un riesgo","PO3_1_08","Alfanumérico",1,"2
"
"Prejuicios. Convivir con personas que viven con SIDA o VIH siempre es un riesgo","PO3_1_08","Alfanumérico",1,"9
"
"Prejuicios. Mientras más religiones se permitan en el país, habrá más conflictos sociales","PO3_1_09","Alfanumérico",1,"1
"
"Prejuicios. Mientras más religiones se permitan en el país, habrá más conflictos sociales","PO3_1_09","Alfanumérico",1,"2
"
"Prejuicios. Mientras más religiones se permitan en el país, habrá más conflictos sociales","PO3_1_09","Alfanumérico",1,"9
"
"Prejuicios. Las personas en situación de calle provocan entornos desagradables","PO3_1_10","Alfanumérico",1,"1
"
"Prejuicios. Las personas en situación de calle provocan entornos desagradables","PO3_1_10","Alfanumérico",1,"2
"
"Prejuicios. Las personas en situación de calle provocan entornos desagradables","PO3_1_10","Alfanumérico",1,"9
"
"Prejuicios. Las personas mayores generalmente son una carga para su familia","PO3_1_11","Alfanumérico",1,"1
"
"Prejuicios. Las personas mayores generalmente son una carga para su familia","PO3_1_11","Alfanumérico",1,"2
"
"Prejuicios. Las personas mayores generalmente son una carga para su familia","PO3_1_11","Alfanumérico",1,"9
"
"Prejuicios. Cuando se pierde algo en una casa, generalmente es culpa de la trabajadora del hogar","PO3_1_12","Alfanumérico",1,"1
"
"Prejuicios. Cuando se pierde algo en una casa, generalmente es culpa de la trabajadora del hogar","PO3_1_12","Alfanumérico",1,"2
"
"Prejuicios. Cuando se pierde algo en una casa, generalmente es culpa de la trabajadora del hogar","PO3_1_12","Alfanumérico",1,"9
"
"Situaciones de igualdad.  Reserva espacios de candidaturas de elección popular para que sean ocupados por personas indígenas o afrodescendientes","PO3_2_1","Alfanumérico",1,"1
"
"Situaciones de igualdad.  Reserva espacios de candidaturas de elección popular para que sean ocupados por personas indígenas o afrodescendientes","PO3_2_1","Alfanumérico",1,"2
"
"Situaciones de igualdad.  Reserva espacios de candidaturas de elección popular para que sean ocupados por personas indígenas o afrodescendientes","PO3_2_1","Alfanumérico",1,"9
"
"Situaciones de igualdad. Parejas del mismo sexo (gays o lesbianas) puedan contraer matrimonio civil","PO3_2_2","Alfanumérico",1,"1
"
"Situaciones de igualdad. Parejas del mismo sexo (gays o lesbianas) puedan contraer matrimonio civil","PO3_2_2","Alfanumérico",1,"2
"
"Situaciones de igualdad. Parejas del mismo sexo (gays o lesbianas) puedan contraer matrimonio civil","PO3_2_2","Alfanumérico",1,"9
"
"Situaciones de igualdad. Existencia de los mismos derechos laborales para decidir si el hombre o la mujer se queda en casa con el recién nacido","PO3_2_3","Alfanumérico",1,"1
"
"Situaciones de igualdad. Existencia de los mismos derechos laborales para decidir si el hombre o la mujer se queda en casa con el recién nacido","PO3_2_3","Alfanumérico",1,"2
"
"Situaciones de igualdad. Existencia de los mismos derechos laborales para decidir si el hombre o la mujer se queda en casa con el recién nacido","PO3_2_3","Alfanumérico",1,"9
"
"Situaciones de igualdad. Parejas del mismo sexo (gays o lesbianas) puedan adoptar niñas o niños","PO3_2_4","Alfanumérico",1,"1
"
"Situaciones de igualdad. Parejas del mismo sexo (gays o lesbianas) puedan adoptar niñas o niños","PO3_2_4","Alfanumérico",1,"2
"
"Situaciones de igualdad. Parejas del mismo sexo (gays o lesbianas) puedan adoptar niñas o niños","PO3_2_4","Alfanumérico",1,"9
"
"Postura hacia inmigrantes refugiados","PO3_3","Alfanumérico",1,"1
"
"Postura hacia inmigrantes refugiados","PO3_3","Alfanumérico",1,"2
"
"Postura hacia inmigrantes refugiados","PO3_3","Alfanumérico",1,"3
"
"Postura hacia inmigrantes refugiados","PO3_3","Alfanumérico",1,"4
"
"Postura hacia inmigrantes refugiados","PO3_3","Alfanumérico",1,"5
"
"Motivos de discriminación. Por su tono de piel","PO4_1_01","Alfanumérico",1,"1
"
"Motivos de discriminación. Por su tono de piel","PO4_1_01","Alfanumérico",1,"2
"
"Motivos de discriminación. Por su tono de piel","PO4_1_01","Alfanumérico",1,"8
"
"Motivos de discriminación. Por su manera de hablar","PO4_1_02","Alfanumérico",1,"1
"
"Motivos de discriminación. Por su manera de hablar","PO4_1_02","Alfanumérico",1,"2
"
"Motivos de discriminación. Por su manera de hablar","PO4_1_02","Alfanumérico",1,"8
"
"Motivos de discriminación. Por su peso o estatura.","PO4_1_03","Alfanumérico",1,"1
"
"Motivos de discriminación. Por su peso o estatura.","PO4_1_03","Alfanumérico",1,"2
"
"Motivos de discriminación. Por su peso o estatura.","PO4_1_03","Alfanumérico",1,"8
"
"Motivos de discriminación. Por su forma de vestir o arreglo personal (tatuajes, ropa, forma de peinarse, perforaciones)","PO4_1_04","Alfanumérico",1,"1
"
"Motivos de discriminación. Por su forma de vestir o arreglo personal (tatuajes, ropa, forma de peinarse, perforaciones)","PO4_1_04","Alfanumérico",1,"2
"
"Motivos de discriminación. Por su forma de vestir o arreglo personal (tatuajes, ropa, forma de peinarse, perforaciones)","PO4_1_04","Alfanumérico",1,"8
"
"Motivos de discriminación. Por su clase social.","PO4_1_05","Alfanumérico",1,"1
"
"Motivos de discriminación. Por su clase social.","PO4_1_05","Alfanumérico",1,"2
"
"Motivos de discriminación. Por su clase social.","PO4_1_05","Alfanumérico",1,"8
"
"Motivos de discriminación. Por el lugar donde vive","PO4_1_06","Alfanumérico",1,"1
"
"Motivos de discriminación. Por el lugar donde vive","PO4_1_06","Alfanumérico",1,"2
"
"Motivos de discriminación. Por el lugar donde vive","PO4_1_06","Alfanumérico",1,"8
"
"Motivos de discriminación. Por sus creencias religiosas","PO4_1_07","Alfanumérico",1,"1
"
"Motivos de discriminación. Por sus creencias religiosas","PO4_1_07","Alfanumérico",1,"2
"
"Motivos de discriminación. Por sus creencias religiosas","PO4_1_07","Alfanumérico",1,"8
"
"Motivos de discriminación. Por ser mujer (hombre)","PO4_1_08","Alfanumérico",1,"1
"
"Motivos de discriminación. Por ser mujer (hombre)","PO4_1_08","Alfanumérico",1,"2
"
"Motivos de discriminación. Por ser mujer (hombre)","PO4_1_08","Alfanumérico",1,"8
"
"Motivos de discriminación. Por su edad","PO4_1_09","Alfanumérico",1,"1
"
"Motivos de discriminación. Por su edad","PO4_1_09","Alfanumérico",1,"2
"
"Motivos de discriminación. Por su edad","PO4_1_09","Alfanumérico",1,"8
"
"Motivos de discriminación. Por su preferencia sexual","PO4_1_10","Alfanumérico",1,"1
"
"Motivos de discriminación. Por su preferencia sexual","PO4_1_10","Alfanumérico",1,"2
"
"Motivos de discriminación. Por su preferencia sexual","PO4_1_10","Alfanumérico",1,"8
"
"Motivos de discriminación. Por ser persona indígena o afrodescendiente","PO4_1_11","Alfanumérico",1,"1
"
"Motivos de discriminación. Por ser persona indígena o afrodescendiente","PO4_1_11","Alfanumérico",1,"2
"
"Motivos de discriminación. Por ser persona indígena o afrodescendiente","PO4_1_11","Alfanumérico",1,"8
"
"Motivos de discriminación. Por tener alguna discapacidad","PO4_1_12","Alfanumérico",1,"1
"
"Motivos de discriminación. Por tener alguna discapacidad","PO4_1_12","Alfanumérico",1,"2
"
"Motivos de discriminación. Por tener alguna discapacidad","PO4_1_12","Alfanumérico",1,"8
"
"Motivos de discriminación. Por tener alguna enfermedad","PO4_1_13","Alfanumérico",1,"1
"
"Motivos de discriminación. Por tener alguna enfermedad","PO4_1_13","Alfanumérico",1,"2
"
"Motivos de discriminación. Por tener alguna enfermedad","PO4_1_13","Alfanumérico",1,"8
"
"Motivos de discriminación. Por sus opiniones políticas","PO4_1_14","Alfanumérico",1,"1
"
"Motivos de discriminación. Por sus opiniones políticas","PO4_1_14","Alfanumérico",1,"2
"
"Motivos de discriminación. Por sus opiniones políticas","PO4_1_14","Alfanumérico",1,"8
"
"Motivos de discriminación. Por su estado civil o su situación de pareja o familiar (embarazada, huérfana(o) o adoptada(o))","PO4_1_15","Alfanumérico",1,"1
"
"Motivos de discriminación. Por su estado civil o su situación de pareja o familiar (embarazada, huérfana(o) o adoptada(o))","PO4_1_15","Alfanumérico",1,"2
"
"Motivos de discriminación. Por su estado civil o su situación de pareja o familiar (embarazada, huérfana(o) o adoptada(o))","PO4_1_15","Alfanumérico",1,"8
"
"Motivos de discriminación. Por otro motivo","PO4_1_16","Alfanumérico",1,"1
"
"Motivos de discriminación. Por otro motivo","PO4_1_16","Alfanumérico",1,"2
"
"Motivos de discriminación. Por otro motivo","PO4_1_16","Alfanumérico",1,"8
"
"Negación de derechos. Atención médica o medicamentos","PO4_2_1","Alfanumérico",1,"1
"
"Negación de derechos. Atención médica o medicamentos","PO4_2_1","Alfanumérico",1,"2
"
"Negación de derechos. Atención médica o medicamentos","PO4_2_1","Alfanumérico",1,"3
"
"Negación de derechos. Atención médica o medicamentos","PO4_2_1","Alfanumérico",1,"9
"
"Negación de derechos. Atención o servicios en alguna oficina de gobierno","PO4_2_2","Alfanumérico",1,"1
"
"Negación de derechos. Atención o servicios en alguna oficina de gobierno","PO4_2_2","Alfanumérico",1,"2
"
"Negación de derechos. Atención o servicios en alguna oficina de gobierno","PO4_2_2","Alfanumérico",1,"3
"
"Negación de derechos. Atención o servicios en alguna oficina de gobierno","PO4_2_2","Alfanumérico",1,"9
"
"Negación de derechos. Entrada o permanencia en algún negocio, centro comercial o banco","PO4_2_3","Alfanumérico",1,"1
"
"Negación de derechos. Entrada o permanencia en algún negocio, centro comercial o banco","PO4_2_3","Alfanumérico",1,"2
"
"Negación de derechos. Entrada o permanencia en algún negocio, centro comercial o banco","PO4_2_3","Alfanumérico",1,"3
"
"Negación de derechos. Entrada o permanencia en algún negocio, centro comercial o banco","PO4_2_3","Alfanumérico",1,"9
"
"Negación de derechos. Recibir apoyos de programas sociales","PO4_2_4","Alfanumérico",1,"1
"
"Negación de derechos. Recibir apoyos de programas sociales","PO4_2_4","Alfanumérico",1,"2
"
"Negación de derechos. Recibir apoyos de programas sociales","PO4_2_4","Alfanumérico",1,"3
"
"Negación de derechos. Recibir apoyos de programas sociales","PO4_2_4","Alfanumérico",1,"9
"
"Negación de derechos. Posibilidad de estudiar o seguir estudiando","PO4_2_5","Alfanumérico",1,"1
"
"Negación de derechos. Posibilidad de estudiar o seguir estudiando","PO4_2_5","Alfanumérico",1,"2
"
"Negación de derechos. Posibilidad de estudiar o seguir estudiando","PO4_2_5","Alfanumérico",1,"3
"
"Negación de derechos. Posibilidad de estudiar o seguir estudiando","PO4_2_5","Alfanumérico",1,"9
"
"Negación de derechos. Algún crédito, préstamo o tarjeta","PO4_2_6","Alfanumérico",1,"1
"
"Negación de derechos. Algún crédito, préstamo o tarjeta","PO4_2_6","Alfanumérico",1,"2
"
"Negación de derechos. Algún crédito, préstamo o tarjeta","PO4_2_6","Alfanumérico",1,"3
"
"Negación de derechos. Algún crédito, préstamo o tarjeta","PO4_2_6","Alfanumérico",1,"9
"
"Negación de derechos. La renta de un lugar para vivir, como departamento, vivienda o cuarto","PO4_2_7","Alfanumérico",1,"1
"
"Negación de derechos. La renta de un lugar para vivir, como departamento, vivienda o cuarto","PO4_2_7","Alfanumérico",1,"2
"
"Negación de derechos. La renta de un lugar para vivir, como departamento, vivienda o cuarto","PO4_2_7","Alfanumérico",1,"3
"
"Negación de derechos. La renta de un lugar para vivir, como departamento, vivienda o cuarto","PO4_2_7","Alfanumérico",1,"9
"
"Instancias de ayuda.","PO4_3","Alfanumérico",1,"1
"
"Instancias de ayuda.","PO4_3","Alfanumérico",1,"2
"
"Instancias de ayuda.","PO4_3","Alfanumérico",1,"3
"
"Instancias de ayuda.","PO4_3","Alfanumérico",1,"4
"
"Instancias de ayuda.","PO4_3","Alfanumérico",1,"5
"
"Instancias de ayuda.","PO4_3","Alfanumérico",1,"6
"
"Causas de no denuncia","PO4_4","Alfanumérico",1,"1
"
"Causas de no denuncia","PO4_4","Alfanumérico",1,"2
"
"Causas de no denuncia","PO4_4","Alfanumérico",1,"3
"
"Causas de no denuncia","PO4_4","Alfanumérico",1,"4
"
"Causas de no denuncia","PO4_4","Alfanumérico",1,"5
"
"Causas de no denuncia","PO4_4","Alfanumérico",1,"6
"
"Causas de no denuncia","PO4_4","Alfanumérico",1,"9
"
"Discriminación por orientación sexual o identidad de género. Orientación sexual","PO4_5_1","Alfanumérico",1,"1
"
"Discriminación por orientación sexual o identidad de género. Orientación sexual","PO4_5_1","Alfanumérico",1,"2
"
"Discriminación por orientación sexual o identidad de género. Orientación sexual","PO4_5_1","Alfanumérico",1,"9
"
"Discriminación por orientación sexual o identidad de género. Identidad de género","PO4_5_2","Alfanumérico",1,"1
"
"Discriminación por orientación sexual o identidad de género. Identidad de género","PO4_5_2","Alfanumérico",1,"2
"
"Discriminación por orientación sexual o identidad de género. Identidad de género","PO4_5_2","Alfanumérico",1,"9
"
"Discriminación por orientación sexual o identidad de género. Otra","PO4_5_3","Alfanumérico",1,"1
"
"Discriminación por orientación sexual o identidad de género. Otra","PO4_5_3","Alfanumérico",1,"2
"
"Discriminación por orientación sexual o identidad de género. Otra","PO4_5_3","Alfanumérico",1,"9
"
"Condición negativa de empleo","PO4_6","Alfanumérico",1,"1
"
"Condición negativa de empleo","PO4_6","Alfanumérico",1,"2
"
"Condición negativa de empleo","PO4_6","Alfanumérico",1,"3
"
"Motivo de negativa de empleo","PO4_7","Alfanumérico",1,"1
"
"Motivo de negativa de empleo","PO4_7","Alfanumérico",1,"2
"
"Motivo de negativa de empleo","PO4_7","Alfanumérico",1,"3
"
"Motivo de negativa de empleo","PO4_7","Alfanumérico",1,"4
"
"Motivo de negativa de empleo","PO4_7","Alfanumérico",1,"5
"
"Motivo de negativa de empleo","PO4_7","Alfanumérico",1,"6
"
"Motivo de negativa de empleo","PO4_7","Alfanumérico",1,"7
"
"Autorreconocimiento del tono de piel","PO5_1","Alfanumérico",2,"01
"
"Autorreconocimiento del tono de piel","PO5_1","Alfanumérico",2,"02
"
"Autorreconocimiento del tono de piel","PO5_1","Alfanumérico",2,"03
"
"Autorreconocimiento del tono de piel","PO5_1","Alfanumérico",2,"04
"
"Autorreconocimiento del tono de piel","PO5_1","Alfanumérico",2,"05
"
"Autorreconocimiento del tono de piel","PO5_1","Alfanumérico",2,"06
"
"Autorreconocimiento del tono de piel","PO5_1","Alfanumérico",2,"07
"
"Autorreconocimiento del tono de piel","PO5_1","Alfanumérico",2,"08
"
"Autorreconocimiento del tono de piel","PO5_1","Alfanumérico",2,"09
"
"Autorreconocimiento del tono de piel","PO5_1","Alfanumérico",2,"10
"
"Autorreconocimiento del tono de piel","PO5_1","Alfanumérico",2,"11
"
"Orientación sexual","PO5_2","Alfanumérico",1,"1
"
"Orientación sexual","PO5_2","Alfanumérico",1,"2
"
"Orientación sexual","PO5_2","Alfanumérico",1,"3
"
"Orientación sexual","PO5_2","Alfanumérico",1,"4
"
"Orientación sexual","PO5_2","Alfanumérico",1,"9
"
"Identidad de Género","PO5_3","Alfanumérico",1,"1
"
"Identidad de Género","PO5_3","Alfanumérico",1,"2
"
"Identidad de Género","PO5_3","Alfanumérico",1,"3
"
"Identidad de Género","PO5_3","Alfanumérico",1,"4
"
"Identidad de Género","PO5_3","Alfanumérico",1,"5
"
