"NOMBRE_CAMPO","NEMONICO","TIPO","LONGITUD","RANGO_CLAVES"
"Identificación de grupos - No Aplica Módulos","P4_1_11","Alfanumérico",1,"2
"
"Resultado de entrevista - Indígena","P4_2_01_1","Alfanumérico",1,"A
"
"Resultado de entrevista - Indígena","P4_2_01_1","Alfanumérico",1,"B
"
"Resultado de entrevista - Indígena","P4_2_01_1","Alfanumérico",1,"C
"
"Resultado de entrevista - Indígena","P4_2_01_1","Alfanumérico",1,"D
"
"Resultado de entrevista - Afrodescendiente","P4_2_01_2","Alfanumérico",1,"A
"
"Resultado de entrevista - Afrodescendiente","P4_2_01_2","Alfanumérico",1,"B
"
"Resultado de entrevista - Afrodescendiente","P4_2_01_2","Alfanumérico",1,"C
"
"Resultado de entrevista - Afrodescendiente","P4_2_01_2","Alfanumérico",1,"D
"
"Resultado de entrevista - Discapacidad","P4_2_02","Alfanumérico",1,"A
"
"Resultado de entrevista - Discapacidad","P4_2_02","Alfanumérico",1,"B
"
"Resultado de entrevista - Discapacidad","P4_2_02","Alfanumérico",1,"C
"
"Resultado de entrevista - Discapacidad","P4_2_02","Alfanumérico",1,"D
"
"Resultado de entrevista - Migrante","P4_2_03","Alfanumérico",1,"A
"
"Resultado de entrevista - Migrante","P4_2_03","Alfanumérico",1,"B
"
"Resultado de entrevista - Migrante","P4_2_03","Alfanumérico",1,"C
"
"Resultado de entrevista - Migrante","P4_2_03","Alfanumérico",1,"D
"
"Resultado de entrevista - Diversidad religiosa","P4_2_04","Alfanumérico",1,"A
"
"Resultado de entrevista - Diversidad religiosa","P4_2_04","Alfanumérico",1,"B
"
"Resultado de entrevista - Diversidad religiosa","P4_2_04","Alfanumérico",1,"C
"
"Resultado de entrevista - Diversidad religiosa","P4_2_04","Alfanumérico",1,"D
"
"Resultado de entrevista - Persona mayor","P4_2_05","Alfanumérico",1,"A
"
"Resultado de entrevista - Persona mayor","P4_2_05","Alfanumérico",1,"B
"
"Resultado de entrevista - Persona mayor","P4_2_05","Alfanumérico",1,"D
"
"Resultado de entrevista - Niña o niño","P4_2_06","Alfanumérico",1,"A
"
"Resultado de entrevista - Niña o niño","P4_2_06","Alfanumérico",1,"B
"
"Resultado de entrevista - Niña o niño","P4_2_06","Alfanumérico",1,"D
"
"Resultado de entrevista - Adolescentes o jóvenes","P4_2_07","Alfanumérico",1,"A
"
"Resultado de entrevista - Adolescentes o jóvenes","P4_2_07","Alfanumérico",1,"B
"
"Resultado de entrevista - Adolescentes o jóvenes","P4_2_07","Alfanumérico",1,"C
"
"Resultado de entrevista - Adolescentes o jóvenes","P4_2_07","Alfanumérico",1,"D
"
