"NOMBRE_CAMPO","NEMONICO","TIPO","LONGITUD","RANGO_CLAVES"
"Grado de libertad religiosa","PM4_5","Alfanumérico",1,"3
"
"Grado de libertad religiosa","PM4_5","Alfanumérico",1,"4
"
"Grado de libertad religiosa","PM4_5","Alfanumérico",1,"9
"
"Negación de derechos. Atención médica o medicamentos","PM9_1_1","Alfanumérico",1,"1
"
"Negación de derechos. Atención médica o medicamentos","PM9_1_1","Alfanumérico",1,"2
"
"Negación de derechos. Atención médica o medicamentos","PM9_1_1","Alfanumérico",1,"3
"
"Negación de derechos. Atención médica o medicamentos","PM9_1_1","Alfanumérico",1,"9
"
"Negación de derechos. Atención o servicios en alguna oficina de gobierno","PM9_1_2","Alfanumérico",1,"1
"
"Negación de derechos. Atención o servicios en alguna oficina de gobierno","PM9_1_2","Alfanumérico",1,"2
"
"Negación de derechos. Atención o servicios en alguna oficina de gobierno","PM9_1_2","Alfanumérico",1,"3
"
"Negación de derechos. Atención o servicios en alguna oficina de gobierno","PM9_1_2","Alfanumérico",1,"9
"
"Negación de derechos. Entrada o permanencia en algún negocio, centro comercial o banco","PM9_1_3","Alfanumérico",1,"1
"
"Negación de derechos. Entrada o permanencia en algún negocio, centro comercial o banco","PM9_1_3","Alfanumérico",1,"2
"
"Negación de derechos. Entrada o permanencia en algún negocio, centro comercial o banco","PM9_1_3","Alfanumérico",1,"3
"
"Negación de derechos. Entrada o permanencia en algún negocio, centro comercial o banco","PM9_1_3","Alfanumérico",1,"9
"
"Negación de derechos. Recibir apoyos de programas sociales","PM9_1_4","Alfanumérico",1,"1
"
"Negación de derechos. Recibir apoyos de programas sociales","PM9_1_4","Alfanumérico",1,"2
"
"Negación de derechos. Recibir apoyos de programas sociales","PM9_1_4","Alfanumérico",1,"3
"
"Negación de derechos. Recibir apoyos de programas sociales","PM9_1_4","Alfanumérico",1,"9
"
"Negación de derechos. Posibilidad de estudiar o seguir estudiando","PM9_1_5","Alfanumérico",1,"1
"
"Negación de derechos. Posibilidad de estudiar o seguir estudiando","PM9_1_5","Alfanumérico",1,"2
"
"Negación de derechos. Posibilidad de estudiar o seguir estudiando","PM9_1_5","Alfanumérico",1,"3
"
"Negación de derechos. Posibilidad de estudiar o seguir estudiando","PM9_1_5","Alfanumérico",1,"9
"
"Negación de derechos. Oportunidad de trabajar u obtener un ascenso","PM9_1_6","Alfanumérico",1,"1
"
"Negación de derechos. Oportunidad de trabajar u obtener un ascenso","PM9_1_6","Alfanumérico",1,"2
"
"Negación de derechos. Oportunidad de trabajar u obtener un ascenso","PM9_1_6","Alfanumérico",1,"3
"
"Negación de derechos. Oportunidad de trabajar u obtener un ascenso","PM9_1_6","Alfanumérico",1,"9
"
"Negación de derechos. Algún crédito, préstamo o tarjeta","PM9_1_7","Alfanumérico",1,"1
"
"Negación de derechos. Algún crédito, préstamo o tarjeta","PM9_1_7","Alfanumérico",1,"2
"
"Negación de derechos. Algún crédito, préstamo o tarjeta","PM9_1_7","Alfanumérico",1,"3
"
"Negación de derechos. Algún crédito, préstamo o tarjeta","PM9_1_7","Alfanumérico",1,"9
"
"Negación de derechos. La renta de un lugar para vivir, como departamento, vivienda o cuarto","PM9_1_8","Alfanumérico",1,"1
"
"Negación de derechos. La renta de un lugar para vivir, como departamento, vivienda o cuarto","PM9_1_8","Alfanumérico",1,"2
"
"Negación de derechos. La renta de un lugar para vivir, como departamento, vivienda o cuarto","PM9_1_8","Alfanumérico",1,"3
"
"Negación de derechos. La renta de un lugar para vivir, como departamento, vivienda o cuarto","PM9_1_8","Alfanumérico",1,"9
"
"Instancias de ayuda","PM9_2","Alfanumérico",1,"1
"
"Instancias de ayuda","PM9_2","Alfanumérico",1,"2
"
"Instancias de ayuda","PM9_2","Alfanumérico",1,"3
"
"Instancias de ayuda","PM9_2","Alfanumérico",1,"4
"
"Instancias de ayuda","PM9_2","Alfanumérico",1,"5
"
"Instancias de ayuda","PM9_2","Alfanumérico",1,"6
"
"Causas de no denuncia","PM9_3","Alfanumérico",1,"1
"
"Causas de no denuncia","PM9_3","Alfanumérico",1,"2
"
"Causas de no denuncia","PM9_3","Alfanumérico",1,"3
"
"Causas de no denuncia","PM9_3","Alfanumérico",1,"4
"
"Causas de no denuncia","PM9_3","Alfanumérico",1,"5
"
"Causas de no denuncia","PM9_3","Alfanumérico",1,"6
"
"Causas de no denuncia","PM9_3","Alfanumérico",1,"9
"
"Situaciones de discriminación. Rechazo o exclusión de actividades sociales","PM9_4_1","Alfanumérico",1,"1
"
"Situaciones de discriminación. Rechazo o exclusión de actividades sociales","PM9_4_1","Alfanumérico",1,"2
"
